Source.Port,Destination.Port,URG.Flag.Count,min_seg_size_forward,L7Protocol,ProtocolName
53415,3128,0,20,126,GOOGLE
49859,3128,0,20,131,HTTP_PROXY
41052,443,0,32,126,GOOGLE
54896,443,0,32,124,YOUTUBE
3128,52882,0,20,7,HTTP
3128,49772,1,20,7,HTTP
53475,3128,0,20,126,GOOGLE
51258,3128,0,20,131,HTTP_PROXY
54108,3128,0,20,130,HTTP_CONNECT
39835,443,0,32,91,SSL
3128,51238,0,20,7,HTTP
56716,80,0,32,7,HTTP
443,57249,0,32,126,GOOGLE
60126,443,1,32,91,SSL
3128,50526,0,20,131,HTTP_PROXY
52280,3128,0,20,131,HTTP_PROXY
48353,443,0,32,124,YOUTUBE
1724,3128,0,20,130,HTTP_CONNECT
37926,443,0,32,126,GOOGLE
53803,3128,0,20,131,HTTP_PROXY
56591,80,0,32,7,HTTP
47129,80,1,32,7,HTTP
3128,61743,0,20,7,HTTP
53813,3128,0,20,131,HTTP_PROXY
52658,443,0,32,126,GOOGLE
57664,80,1,32,126,GOOGLE
59499,3128,0,20,131,HTTP_PROXY
3128,51737,0,32,7,HTTP
36933,443,0,32,126,GOOGLE
51892,3128,0,20,130,HTTP_CONNECT
63918,3128,0,20,126,GOOGLE
48076,80,0,32,7,HTTP
54238,80,0,32,7,HTTP
36210,3128,0,32,130,HTTP_CONNECT
3128,53189,1,20,131,HTTP_PROXY
44292,80,1,32,7,HTTP
33220,443,1,32,176,WIKIPEDIA
3128,54169,1,20,7,HTTP
49330,3128,0,20,131,HTTP_PROXY
3128,50472,1,20,131,HTTP_PROXY
51571,80,0,32,7,HTTP
3128,51154,0,20,131,HTTP_PROXY
443,60453,0,32,126,GOOGLE
43581,443,1,20,91,SSL
3128,50896,1,20,7,HTTP
65503,3128,1,20,131,HTTP_PROXY
3128,51139,1,20,131,HTTP_PROXY
3128,49424,0,20,131,HTTP_PROXY
3128,49834,1,20,7,HTTP
49828,3128,0,20,130,HTTP_CONNECT
3128,52510,1,20,7,HTTP
47329,443,1,32,126,GOOGLE
39240,443,0,32,126,GOOGLE
50185,3128,0,20,126,GOOGLE
52856,3128,0,20,131,HTTP_PROXY
50415,3128,0,20,130,HTTP_CONNECT
54014,443,1,32,126,GOOGLE
50308,3128,0,32,130,HTTP_CONNECT
46636,443,0,32,126,GOOGLE
3128,50051,0,20,131,HTTP_PROXY
57237,3128,0,20,131,HTTP_PROXY
49895,3128,0,20,122,GMAIL
3128,60110,1,20,7,HTTP
53870,3128,0,20,126,GOOGLE
3128,50780,1,20,131,HTTP_PROXY
58211,80,1,32,7,HTTP
80,60877,0,32,7,HTTP
62461,3128,0,20,131,HTTP_PROXY
50993,3128,0,32,124,YOUTUBE
50041,3128,0,20,130,HTTP_CONNECT
53091,443,0,32,126,GOOGLE
50228,3128,0,32,126,GOOGLE
59645,3128,1,20,130,HTTP_CONNECT
57751,443,0,32,126,GOOGLE
80,60531,0,32,7,HTTP
35412,3128,0,20,126,GOOGLE
43529,443,1,32,91,SSL
47090,443,0,32,91,SSL
64254,3128,0,20,126,GOOGLE
3128,49634,1,20,7,HTTP
52430,80,0,32,40,CONTENT_FLASH
443,47404,0,32,91,SSL
58885,80,0,32,178,AMAZON
36626,80,1,32,178,AMAZON
52503,3128,0,32,130,HTTP_CONNECT
44197,443,0,32,126,GOOGLE
47396,443,0,32,126,GOOGLE
42586,443,1,32,126,GOOGLE
49566,3128,0,20,126,GOOGLE
3128,52667,0,20,131,HTTP_PROXY
57212,443,0,32,124,YOUTUBE
443,38145,0,32,126,GOOGLE
56314,80,0,32,7,HTTP
443,43988,0,20,125,SKYPE
3128,52469,0,32,7,HTTP
47143,443,0,32,91,SSL
53760,443,0,32,91,SSL
49766,80,0,32,7,HTTP
50019,3128,0,20,126,GOOGLE
48588,80,1,32,7,HTTP
38847,80,0,32,126,GOOGLE
53956,3128,0,20,131,HTTP_PROXY
42725,443,0,32,126,GOOGLE
54309,3128,0,20,7,HTTP
49555,3128,0,20,126,GOOGLE
40322,443,0,32,176,WIKIPEDIA
46863,80,1,32,7,HTTP
52826,443,0,32,126,GOOGLE
53012,80,0,32,7,HTTP
60246,80,0,32,7,HTTP
34903,80,1,32,7,HTTP
65403,3128,0,20,126,GOOGLE
54854,3128,0,20,130,HTTP_CONNECT
34397,443,0,32,91,SSL
54813,80,0,32,7,HTTP
3128,61141,1,20,131,HTTP_PROXY
3128,53975,0,20,7,HTTP
44463,443,0,32,91,SSL
49561,3128,0,20,131,HTTP_PROXY
55816,80,1,32,7,HTTP
51549,443,1,32,126,GOOGLE
50575,3128,0,20,124,YOUTUBE
59530,3128,0,20,119,FACEBOOK
50576,3128,1,20,125,SKYPE
51680,3128,0,20,133,NETFLIX
36215,443,0,32,126,GOOGLE
37563,80,0,32,7,HTTP
50436,3128,1,20,130,HTTP_CONNECT
52044,3128,0,20,147,WINDOWS_UPDATE
57741,443,1,32,126,GOOGLE
57121,3128,0,20,131,HTTP_PROXY
35256,443,0,32,124,YOUTUBE
3128,53724,1,20,7,HTTP
36015,443,0,32,178,AMAZON
50450,3128,0,20,126,GOOGLE
443,34225,0,32,126,GOOGLE
3128,58509,0,20,7,HTTP
3119,3128,0,20,126,GOOGLE
443,60367,0,32,126,GOOGLE
57058,443,0,32,91,SSL
60093,80,1,32,178,AMAZON
46086,443,0,32,91,SSL
4978,3128,0,32,130,HTTP_CONNECT
3128,2127,0,20,7,HTTP
42319,3128,0,32,131,HTTP_PROXY
35065,80,0,32,221,MS_ONE_DRIVE
35850,443,0,32,212,MICROSOFT
3128,49927,1,20,7,HTTP
51997,443,0,32,178,AMAZON
38112,443,0,32,91,SSL
1430,3128,1,20,131,HTTP_PROXY
36541,443,0,20,145,APPLE_ITUNES
54785,3128,0,20,126,GOOGLE
57150,443,0,32,142,WHATSAPP
52084,3128,0,20,124,YOUTUBE
32928,443,0,32,91,SSL
52226,3128,0,20,7,HTTP
51037,3128,0,20,126,GOOGLE
55135,3128,0,20,131,HTTP_PROXY
58799,3128,0,20,126,GOOGLE
50910,3128,0,20,131,HTTP_PROXY
59187,443,0,32,126,GOOGLE
61296,3128,0,20,119,FACEBOOK
34966,443,0,32,91,SSL
54604,443,0,32,126,GOOGLE
60636,443,0,32,212,MICROSOFT
57248,443,0,32,126,GOOGLE
49323,3128,1,32,126,GOOGLE
51631,3128,0,20,131,HTTP_PROXY
50999,3128,0,20,126,GOOGLE
49736,3128,0,20,126,GOOGLE
44980,443,1,20,91,SSL
43249,443,0,32,126,GOOGLE
58246,3128,0,20,126,GOOGLE
3128,55349,0,20,131,HTTP_PROXY
40721,443,0,32,91,SSL
41913,80,0,32,7,HTTP
4412,3128,0,20,126,GOOGLE
3128,54812,0,20,131,HTTP_PROXY
50174,3128,0,32,131,HTTP_PROXY
53960,3128,0,20,179,EBAY
38989,443,0,32,91,SSL
51610,3128,0,20,126,GOOGLE
3128,49922,1,20,7,HTTP
58743,443,0,32,91,SSL
53113,3128,0,20,131,HTTP_PROXY
2198,3128,0,20,119,FACEBOOK
58111,3128,0,20,130,HTTP_CONNECT
33810,443,0,32,126,GOOGLE
54994,3128,0,20,131,HTTP_PROXY
51597,3128,0,20,131,HTTP_PROXY
46915,443,0,32,91,SSL
50793,80,0,32,7,HTTP
443,33297,1,32,91,SSL
34754,443,0,32,126,GOOGLE
57231,80,0,32,7,HTTP
48551,443,1,32,91,SSL
60821,3128,0,20,130,HTTP_CONNECT
53984,80,0,32,178,AMAZON
3128,50953,0,20,131,HTTP_PROXY
443,50184,1,32,126,GOOGLE
63101,3128,0,20,126,GOOGLE
52536,3128,1,32,131,HTTP_PROXY
57231,80,0,32,7,HTTP
40355,443,0,32,126,GOOGLE
63471,3128,0,20,130,HTTP_CONNECT
47016,443,0,32,124,YOUTUBE
53847,3128,0,20,131,HTTP_PROXY
53577,80,0,32,126,GOOGLE
48261,443,1,32,126,GOOGLE
3128,50103,1,20,7,HTTP
51691,3128,1,20,7,HTTP
50834,3128,1,20,131,HTTP_PROXY
55511,3128,0,20,126,GOOGLE
50133,3128,0,20,131,HTTP_PROXY
57095,443,0,32,122,GMAIL
3128,55549,1,20,7,HTTP
59396,3128,0,20,126,GOOGLE
50710,3128,0,20,131,HTTP_PROXY
59023,80,0,32,7,HTTP
3128,54596,0,20,7,HTTP
57957,3128,0,20,130,HTTP_CONNECT
3128,60979,1,20,7,HTTP
45676,443,1,32,126,GOOGLE
3128,58858,0,20,7,HTTP
60798,3128,0,20,121,DROPBOX
3128,53228,0,20,131,HTTP_PROXY
1834,3128,0,20,131,HTTP_PROXY
59526,443,1,32,126,GOOGLE
38659,443,0,32,91,SSL
50039,3128,0,20,131,HTTP_PROXY
1114,3128,0,20,130,HTTP_CONNECT
42006,443,0,32,126,GOOGLE
63740,3128,0,20,130,HTTP_CONNECT
52227,80,0,32,7,HTTP
49746,80,0,32,7,HTTP
64029,3128,0,20,126,GOOGLE
58232,443,0,32,91,SSL
443,58586,0,32,91,SSL
58879,443,0,32,91,SSL
50723,3128,0,20,126,GOOGLE
52781,3128,0,20,131,HTTP_PROXY
57788,3128,0,20,126,GOOGLE
3128,1722,1,20,131,HTTP_PROXY
3128,2917,0,20,131,HTTP_PROXY
3128,62061,0,20,7,HTTP
53320,3128,0,20,131,HTTP_PROXY
1635,3128,1,20,126,GOOGLE
3128,51345,1,20,7,HTTP
3128,51502,1,20,7,HTTP
36844,80,0,32,7,HTTP
34234,443,0,32,91,SSL
3128,50971,1,20,131,HTTP_PROXY
48185,443,1,32,126,GOOGLE
50193,80,1,32,7,HTTP
59963,3128,1,20,131,HTTP_PROXY
3128,37236,0,20,131,HTTP_PROXY
34411,443,1,32,126,GOOGLE
3128,51951,1,20,7,HTTP
51827,3128,1,20,131,HTTP_PROXY
3128,59099,1,20,7,HTTP
58659,443,0,32,91,SSL
40064,443,0,32,91,SSL
40608,443,1,32,126,GOOGLE
53939,3128,0,20,147,WINDOWS_UPDATE
49465,3128,0,20,122,GMAIL
443,59269,1,32,91,SSL
443,39857,0,32,126,GOOGLE
3128,51447,1,20,7,HTTP
54845,3128,0,20,126,GOOGLE
443,49784,0,32,126,GOOGLE
53664,80,0,32,7,HTTP
63582,3128,0,20,131,HTTP_PROXY
3128,57948,1,20,7,HTTP
3128,55544,0,20,7,HTTP
43763,443,0,32,124,YOUTUBE
58442,3128,1,20,126,GOOGLE
44504,443,0,32,124,YOUTUBE
55718,80,0,32,178,AMAZON
54412,3128,0,20,131,HTTP_PROXY
3128,51980,1,32,131,HTTP_PROXY
50654,3128,0,20,130,HTTP_CONNECT
55903,3128,0,20,123,GOOGLE_MAPS
60616,443,0,32,91,SSL
3128,51736,0,32,7,HTTP
56717,443,0,20,220,CLOUDFLARE
64187,3128,1,32,131,HTTP_PROXY
53906,443,0,32,178,AMAZON
443,47888,0,32,126,GOOGLE
42854,443,1,32,126,GOOGLE
3128,49479,1,20,7,HTTP
51996,80,1,32,68,MSN
33649,443,0,32,91,SSL
53447,3128,0,20,130,HTTP_CONNECT
44831,80,0,32,126,GOOGLE
3128,64247,0,20,131,HTTP_PROXY
49440,3128,0,20,122,GMAIL
57820,443,0,32,91,SSL
34675,443,0,32,91,SSL
49422,3128,0,20,126,GOOGLE
50384,443,1,32,124,YOUTUBE
53253,443,0,32,126,GOOGLE
59664,443,0,32,91,SSL
3128,2090,1,20,7,HTTP
59927,443,0,32,126,GOOGLE
50686,3128,0,20,126,GOOGLE
3128,2071,0,20,131,HTTP_PROXY
53557,3128,0,20,126,GOOGLE
51079,3128,0,20,126,GOOGLE
60213,3128,0,20,131,HTTP_PROXY
58854,443,1,32,178,AMAZON
55504,8089,1,32,7,HTTP
35070,443,0,32,126,GOOGLE
52392,80,1,32,7,HTTP
3128,49606,0,20,131,HTTP_PROXY
60987,443,0,32,91,SSL
3128,57318,0,20,131,HTTP_PROXY
34094,443,0,32,126,GOOGLE
3128,51705,1,20,7,HTTP
43751,443,0,32,91,SSL
54738,443,0,32,124,YOUTUBE
49951,443,0,32,91,SSL
49391,443,0,32,122,GMAIL
50173,443,0,32,126,GOOGLE
57894,3128,0,20,130,HTTP_CONNECT
61573,3128,0,20,130,HTTP_CONNECT
45355,3128,0,20,126,GOOGLE
1376,3128,1,32,130,HTTP_CONNECT
3128,2100,1,32,7,HTTP
49838,3128,1,20,130,HTTP_CONNECT
50599,3128,0,20,124,YOUTUBE
443,46569,0,32,121,DROPBOX
50248,3128,0,32,130,HTTP_CONNECT
50254,3128,0,20,178,AMAZON
42129,443,0,32,91,SSL
51022,443,1,32,91,SSL
49209,3128,0,20,126,GOOGLE
80,49586,0,32,219,OFFICE_365
47770,80,1,32,7,HTTP
50434,3128,0,32,131,HTTP_PROXY
3128,60404,1,20,7,HTTP
58900,443,1,32,124,YOUTUBE
52187,3128,0,20,130,HTTP_CONNECT
3128,3153,1,32,7,HTTP
59396,3128,1,20,130,HTTP_CONNECT
57909,443,0,32,126,GOOGLE
3886,3128,0,20,126,GOOGLE
54574,3128,0,20,7,HTTP
3501,3128,1,32,130,HTTP_CONNECT
443,35125,0,32,126,GOOGLE
57716,443,0,32,126,GOOGLE
49782,3128,0,20,130,HTTP_CONNECT
37512,80,0,32,7,HTTP
64625,3128,0,32,130,HTTP_CONNECT
56990,443,0,32,91,SSL
34175,443,0,32,91,SSL
50452,443,0,32,125,SKYPE
3128,1464,1,20,7,HTTP
3128,54915,1,20,131,HTTP_PROXY
3128,52375,1,20,7,HTTP
443,43168,0,32,91,SSL
51815,443,0,32,124,YOUTUBE
46516,443,1,32,91,SSL
3128,54530,0,20,131,HTTP_PROXY
52986,3128,0,20,131,HTTP_PROXY
49588,3128,0,20,7,HTTP
49517,3128,0,20,131,HTTP_PROXY
44365,80,0,32,7,HTTP
60360,3128,0,20,178,AMAZON
3128,61036,0,20,7,HTTP
56584,80,0,32,212,MICROSOFT
61067,3128,0,20,126,GOOGLE
3128,51654,0,20,7,HTTP
3128,52183,1,20,7,HTTP
43015,443,0,20,91,SSL
3128,4027,1,32,7,HTTP
50064,3128,0,20,126,GOOGLE
53358,3128,0,20,130,HTTP_CONNECT
51277,443,1,32,126,GOOGLE
52331,443,0,32,126,GOOGLE
3128,49231,0,20,131,HTTP_PROXY
52363,3128,0,20,131,HTTP_PROXY
45370,443,1,32,91,SSL
3128,1164,1,32,7,HTTP
443,57899,0,32,126,GOOGLE
56838,3128,0,20,131,HTTP_PROXY
3128,49385,1,20,7,HTTP
3128,62681,0,20,7,HTTP
39709,80,0,32,178,AMAZON
62630,3128,0,20,126,GOOGLE
49990,3128,0,20,126,GOOGLE
57584,80,0,32,7,HTTP
51247,3128,0,20,131,HTTP_PROXY
35004,80,1,32,178,AMAZON
3128,59945,0,32,7,HTTP
80,37847,0,32,7,HTTP
46048,443,1,32,126,GOOGLE
52409,80,0,32,7,HTTP
52126,3128,0,20,131,HTTP_PROXY
39237,80,1,32,178,AMAZON
3128,49616,0,20,131,HTTP_PROXY
49660,3128,0,20,126,GOOGLE
60115,3128,0,20,131,HTTP_PROXY
54629,3128,0,20,130,HTTP_CONNECT
45348,443,1,32,91,SSL
51950,3128,1,20,126,GOOGLE
3128,54274,1,20,7,HTTP
46215,80,0,32,7,HTTP
49988,3128,0,20,121,DROPBOX
3128,1222,0,20,131,HTTP_PROXY
59098,443,0,32,126,GOOGLE
53958,3128,0,20,124,YOUTUBE
42732,80,1,32,7,HTTP
3128,52606,1,20,7,HTTP
49201,3128,1,32,140,APPLE
45850,443,1,32,126,GOOGLE
61790,3128,0,20,126,GOOGLE
3128,50136,0,20,131,HTTP_PROXY
62935,3128,0,20,130,HTTP_CONNECT
60680,80,1,32,7,HTTP
51967,3128,1,20,126,GOOGLE
60120,3128,1,20,126,GOOGLE
3128,51554,0,20,7,HTTP
53936,443,0,32,126,GOOGLE
54939,3128,0,20,131,HTTP_PROXY
55568,3128,1,20,126,GOOGLE
443,43799,0,32,126,GOOGLE
1857,3128,0,20,125,SKYPE
3128,3237,1,32,7,HTTP
3128,51674,0,20,131,HTTP_PROXY
2497,3128,1,32,130,HTTP_CONNECT
55424,443,1,32,91,SSL
49188,3128,1,20,212,MICROSOFT
49682,3128,0,20,131,HTTP_PROXY
43380,80,0,32,7,HTTP
3128,49347,0,20,131,HTTP_PROXY
49244,3128,0,20,130,HTTP_CONNECT
60724,443,1,32,126,GOOGLE
3128,53581,0,20,131,HTTP_PROXY
33990,443,1,32,126,GOOGLE
53368,80,1,32,7,HTTP
3128,49631,1,32,7,HTTP
3128,50149,0,32,131,HTTP_PROXY
43131,443,1,32,126,GOOGLE
50612,3128,1,20,131,HTTP_PROXY
47956,80,0,32,7,HTTP
37582,80,0,32,7,HTTP
60048,80,0,32,126,GOOGLE
49670,80,1,32,7,HTTP
62091,3128,1,20,131,HTTP_PROXY
35150,80,1,32,7,HTTP
443,43817,0,32,91,SSL
60134,3128,1,20,130,HTTP_CONNECT
34196,80,0,32,7,HTTP
3128,50110,0,20,131,HTTP_PROXY
51611,3128,0,20,126,GOOGLE
3128,51484,1,20,7,HTTP
54103,3128,0,20,131,HTTP_PROXY
63454,3128,0,20,126,GOOGLE
60990,3128,0,20,130,HTTP_CONNECT
3128,49823,0,20,7,HTTP
51787,3128,0,20,122,GMAIL
1829,3128,0,32,130,HTTP_CONNECT
60766,3128,0,20,130,HTTP_CONNECT
58301,443,1,32,70,YAHOO
3128,55833,0,20,131,HTTP_PROXY
34462,443,0,32,124,YOUTUBE
49390,3128,0,20,131,HTTP_PROXY
45631,443,1,32,91,SSL
58352,443,0,32,126,GOOGLE
443,40495,0,32,126,GOOGLE
34553,443,1,32,126,GOOGLE
3128,50003,0,20,131,HTTP_PROXY
55855,443,0,32,91,SSL
40077,80,1,32,178,AMAZON
51064,3128,1,20,130,HTTP_CONNECT
61233,3128,0,20,126,GOOGLE
52345,3128,0,20,131,HTTP_PROXY
443,47452,1,32,70,YAHOO
45337,443,0,32,119,FACEBOOK
41346,443,0,32,122,GMAIL
44219,443,1,32,126,GOOGLE
54832,3128,0,32,131,HTTP_PROXY
55396,3128,0,32,130,HTTP_CONNECT
49615,3128,0,20,131,HTTP_PROXY
51911,3128,0,20,203,EASYTAXI
39778,443,0,32,126,GOOGLE
40388,443,0,32,91,SSL
62006,3128,0,20,131,HTTP_PROXY
3128,49515,0,20,131,HTTP_PROXY
3128,1720,0,20,7,HTTP
36790,443,1,32,126,GOOGLE
0,0,0,0,81,IP_ICMP
47714,443,0,32,126,GOOGLE
63594,3128,0,20,131,HTTP_PROXY
35459,443,0,32,91,SSL
35245,443,1,32,119,FACEBOOK
49459,3128,0,20,124,YOUTUBE
3128,51468,1,32,7,HTTP
52010,80,1,32,126,GOOGLE
64452,3128,0,20,130,HTTP_CONNECT
3128,50630,1,20,7,HTTP
3128,1745,1,20,7,HTTP
3128,51932,1,20,7,HTTP
45116,443,1,32,91,SSL
49281,3128,0,20,131,HTTP_PROXY
51250,3128,0,20,126,GOOGLE
3128,2532,1,32,7,HTTP
3128,50019,1,20,7,HTTP
3128,54526,1,20,7,HTTP
51292,3128,0,20,131,HTTP_PROXY
3128,50949,0,20,131,HTTP_PROXY
3128,51374,1,20,131,HTTP_PROXY
46043,443,1,32,91,SSL
3128,55216,1,20,7,HTTP
34917,443,0,32,91,SSL
443,32872,1,32,126,GOOGLE
36157,443,0,32,124,YOUTUBE
46588,80,0,32,7,HTTP
58110,443,0,32,91,SSL
51739,443,0,32,91,SSL
4489,3128,0,20,131,HTTP_PROXY
3128,52813,1,20,7,HTTP
59054,443,1,32,91,SSL
3128,58866,0,20,130,HTTP_CONNECT
50709,3128,0,20,131,HTTP_PROXY
53000,3128,0,20,126,GOOGLE
49354,443,0,32,126,GOOGLE
60390,80,0,32,7,HTTP
57928,3128,0,20,126,GOOGLE
49951,3128,0,20,126,GOOGLE
51103,80,0,32,126,GOOGLE
2604,3128,0,20,126,GOOGLE
57478,443,0,32,70,YAHOO
80,41363,1,32,219,OFFICE_365
52320,443,0,32,126,GOOGLE
34056,443,0,32,126,GOOGLE
52757,3128,0,20,130,HTTP_CONNECT
3128,55918,1,20,131,HTTP_PROXY
3128,53086,0,20,131,HTTP_PROXY
37825,443,0,32,126,GOOGLE
48252,80,1,32,7,HTTP
49586,3128,0,20,126,GOOGLE
41162,443,0,32,91,SSL
443,34953,0,32,91,SSL
36990,5228,1,32,126,GOOGLE
58079,443,0,32,212,MICROSOFT
53154,3128,0,20,131,HTTP_PROXY
59835,443,1,32,126,GOOGLE
60541,443,0,32,126,GOOGLE
43992,443,0,32,91,SSL
56682,443,0,20,91,SSL
51681,443,0,32,70,YAHOO
42754,443,0,32,126,GOOGLE
3128,62043,1,20,7,HTTP
38442,443,0,32,91,SSL
50403,443,0,32,126,GOOGLE
57274,443,0,20,91,SSL
45862,443,0,20,91,SSL
55307,3128,0,20,120,TWITTER
56898,443,0,32,126,GOOGLE
55238,3128,0,20,212,MICROSOFT
3128,50400,0,32,131,HTTP_PROXY
59916,3128,1,32,124,YOUTUBE
40118,80,0,32,7,HTTP
50509,3128,0,20,131,HTTP_PROXY
3128,50880,0,20,131,HTTP_PROXY
33339,443,0,32,91,SSL
50769,3128,0,20,131,HTTP_PROXY
3128,49252,0,20,131,HTTP_PROXY
36552,443,0,32,91,SSL
57060,80,0,32,7,HTTP
53223,3128,0,20,124,YOUTUBE
52295,3128,0,20,131,HTTP_PROXY
3128,58171,1,20,7,HTTP
42869,443,0,32,91,SSL
50114,443,0,32,126,GOOGLE
3128,54566,1,20,7,HTTP
52973,3128,0,20,131,HTTP_PROXY
41074,443,0,32,126,GOOGLE
41909,80,0,32,178,AMAZON
3872,3128,0,20,124,YOUTUBE
44960,443,0,32,126,GOOGLE
52042,3128,0,20,130,HTTP_CONNECT
3128,54779,0,20,7,HTTP
48081,443,0,32,126,GOOGLE
3128,53795,0,32,7,HTTP
443,38723,0,32,121,DROPBOX
51989,443,0,32,126,GOOGLE
44288,443,0,32,126,GOOGLE
443,32950,0,32,126,GOOGLE
59569,443,0,32,91,SSL
42745,443,1,20,91,SSL
42661,443,0,32,91,SSL
37578,443,0,32,91,SSL
50029,80,0,32,7,HTTP
3128,59275,1,20,7,HTTP
45151,443,1,32,126,GOOGLE
50435,3128,0,20,126,GOOGLE
443,58966,0,32,126,GOOGLE
60884,3128,0,20,119,FACEBOOK
443,53264,0,32,91,SSL
49810,3128,0,20,212,MICROSOFT
3128,2834,1,32,7,HTTP
57410,443,0,32,178,AMAZON
55285,3128,1,20,126,GOOGLE
51902,3128,0,20,130,HTTP_CONNECT
59620,3128,0,20,131,HTTP_PROXY
53088,3128,0,20,131,HTTP_PROXY
43611,443,0,32,91,SSL
56773,3128,1,20,131,HTTP_PROXY
3128,55870,0,20,131,HTTP_PROXY
47700,443,1,32,91,SSL
58484,443,0,32,91,SSL
63258,3128,0,20,126,GOOGLE
60534,3128,0,32,130,HTTP_CONNECT
56146,443,0,32,126,GOOGLE
63644,3128,0,20,131,HTTP_PROXY
1245,3128,0,20,131,HTTP_PROXY
62697,3128,0,20,130,HTTP_CONNECT
3128,63769,0,20,7,HTTP
51838,3128,0,20,131,HTTP_PROXY
2760,3128,0,20,131,HTTP_PROXY
50547,3128,0,20,126,GOOGLE
49164,3128,0,20,131,HTTP_PROXY
3128,55786,1,20,7,HTTP
54284,3128,0,20,131,HTTP_PROXY
61783,3128,0,20,178,AMAZON
55114,443,0,32,126,GOOGLE
40864,3128,0,32,126,GOOGLE
32838,443,0,32,140,APPLE
51033,3128,1,20,131,HTTP_PROXY
3128,61657,0,20,131,HTTP_PROXY
39722,443,0,32,126,GOOGLE
37209,80,0,32,178,AMAZON
51230,443,0,32,178,AMAZON
35495,443,0,32,126,GOOGLE
35790,443,1,32,126,GOOGLE
49510,443,0,20,91,SSL
61924,3128,0,20,126,GOOGLE
52746,3128,0,20,130,HTTP_CONNECT
3128,54601,0,20,131,HTTP_PROXY
56845,443,0,32,70,YAHOO
55073,443,0,32,126,GOOGLE
52224,443,0,32,91,SSL
3128,53180,1,20,7,HTTP
49437,3128,0,20,126,GOOGLE
3128,53199,0,20,7,HTTP
3128,51597,0,32,131,HTTP_PROXY
443,59223,0,32,121,DROPBOX
55544,443,0,32,91,SSL
49715,3128,0,32,140,APPLE
64247,3128,0,20,131,HTTP_PROXY
3128,52636,1,20,7,HTTP
3128,53554,1,20,7,HTTP
50215,3128,0,20,7,HTTP
43036,443,0,32,125,SKYPE
46932,443,1,32,91,SSL
46722,80,1,32,7,HTTP
3128,62234,1,20,7,HTTP
46900,443,1,32,126,GOOGLE
49537,3128,0,20,126,GOOGLE
3128,51637,0,20,131,HTTP_PROXY
54862,3128,1,20,131,HTTP_PROXY
3128,49177,0,20,131,HTTP_PROXY
47877,443,1,32,91,SSL
3128,58505,0,20,126,GOOGLE
53301,3128,0,20,147,WINDOWS_UPDATE
58544,3128,0,20,124,YOUTUBE
60855,443,0,32,91,SSL
1518,3128,1,20,130,HTTP_CONNECT
443,52299,0,32,126,GOOGLE
52188,3128,0,20,130,HTTP_CONNECT
60751,443,0,32,122,GMAIL
55565,3128,0,20,131,HTTP_PROXY
52218,3128,0,20,130,HTTP_CONNECT
54973,3128,0,20,130,HTTP_CONNECT
443,51960,0,32,126,GOOGLE
55478,443,1,32,126,GOOGLE
39425,443,1,32,126,GOOGLE
3128,50027,0,20,131,HTTP_PROXY
44220,443,0,32,126,GOOGLE
46693,443,1,32,91,SSL
3128,49883,0,32,131,HTTP_PROXY
3128,55845,0,32,131,HTTP_PROXY
1030,3128,0,20,126,GOOGLE
55447,3128,0,20,119,FACEBOOK
46473,80,0,32,7,HTTP
3128,1537,0,20,131,HTTP_PROXY
65314,3128,0,20,131,HTTP_PROXY
3128,1582,1,20,7,HTTP
65463,3128,0,20,131,HTTP_PROXY
48957,443,0,32,126,GOOGLE
40115,443,0,32,126,GOOGLE
47526,443,0,20,70,YAHOO
50903,3128,0,20,126,GOOGLE
3128,49963,0,20,131,HTTP_PROXY
3128,50624,0,20,7,HTTP
35644,443,1,20,91,SSL
49699,3128,0,20,131,HTTP_PROXY
49766,3128,0,20,130,HTTP_CONNECT
3128,3641,1,20,7,HTTP
64023,3128,0,20,131,HTTP_PROXY
39661,443,0,32,91,SSL
3128,50715,0,20,131,HTTP_PROXY
32904,443,1,32,122,GMAIL
43192,443,0,32,91,SSL
3128,58407,0,20,131,HTTP_PROXY
59857,3128,0,20,131,HTTP_PROXY
3128,2301,1,20,7,HTTP
53074,3128,0,20,130,HTTP_CONNECT
3128,63726,0,20,131,HTTP_PROXY
3128,4419,1,20,7,HTTP
36497,443,1,32,91,SSL
3128,52097,0,20,7,HTTP
54831,3128,0,20,131,HTTP_PROXY
54506,443,0,32,126,GOOGLE
3128,55143,1,20,7,HTTP
3128,55004,1,20,7,HTTP
3128,51302,0,20,7,HTTP
49500,3128,0,20,130,HTTP_CONNECT
55669,443,0,32,91,SSL
43016,80,0,32,178,AMAZON
34274,443,0,32,91,SSL
3128,53637,1,20,7,HTTP
49169,3128,0,20,131,HTTP_PROXY
45784,80,0,32,178,AMAZON
50948,3128,1,20,126,GOOGLE
48211,443,1,32,91,SSL
3128,1175,0,20,7,HTTP
3128,51875,1,20,131,HTTP_PROXY
32804,443,1,32,212,MICROSOFT
53831,3128,0,20,130,HTTP_CONNECT
2194,3128,0,32,130,HTTP_CONNECT
55142,3128,0,20,124,YOUTUBE
50460,3128,1,20,122,GMAIL
52504,3128,0,20,131,HTTP_PROXY
42638,443,1,32,126,GOOGLE
3128,4133,0,20,131,HTTP_PROXY
3128,56045,1,20,7,HTTP
53504,443,1,32,91,SSL
58874,80,0,32,7,HTTP
32898,443,1,20,91,SSL
42397,443,0,32,178,AMAZON
50287,3128,0,20,122,GMAIL
